"year","n_sims","median","mean","sd","q05","q25","q75","q95","median_density","mean_density","median_tonnes","mean_tonnes"
1902,2111,21465596115.5315,29355182973.9516,25439521802.8809,2263355348.26378,10542759683.4337,41765352300.3125,78261173122.0384,0.00110079980079649,0.00150539399866418,21465.5961155315,29355.1829739516
1903,2111,21970759845.0956,29642990203.3713,25360589469.2871,2337765806.92019,10902709309.7893,42078434441.4821,78456667441.3689,0.00112670563308182,0.00152015334376263,21970.7598450956,29642.9902033713
1904,2111,21912261318.6228,29562097625.8744,25119009979.6029,2362346698.66061,10957653133.736,41770842709.5801,78019427713.9481,0.00112370570864733,0.0015160050064551,21912.2613186228,29562.0976258744
1905,2111,21859662857.6484,29681228364.7282,25408254578.7498,2334714447.96962,10842300898.8377,41956406112.4273,78594675248.5981,0.00112100835167428,0.00152211427511427,21859.6628576484,29681.2283647282
1906,2111,21071017361.1343,28793117651.4599,24715938714.5197,2306080069.32691,10481026468.7606,40760684313.7462,76286528387.9846,0.00108056499287868,0.0014765701359723,21071.0173611343,28793.1176514599
1907,2111,20910492562.7932,28693602070.4169,24954642381.1963,2229344004.15774,10187464093.8632,40645812861.2281,77061434867.309,0.00107233295193811,0.00147146677284189,20910.4925627932,28693.6020704169
1908,2111,20870270145.5334,28698830359.053,24982251162.3456,2218979364.26412,10216363059.7925,40624399356.9552,77046239606.6953,0.00107027026387351,0.00147173489020785,20870.2701455334,28698.830359053
1909,2111,21016170803.8033,28746772124.8126,24946141204.9232,2177936438.42978,10275478895.7124,41008479540.4806,77163949936.8686,0.00107775234891299,0.00147419344229808,21016.1708038033,28746.7721248126
1910,2111,21456028885.8827,29141683682.3752,25218793670.2692,2214885254.76646,10440025071.9871,41298666011.3605,78218161998.131,0.00110030917363501,0.00149444531704488,21456.0288858827,29141.6836823752
1911,2111,21340196028.9759,28939819474.3811,24957947202.5079,2207842738.67453,10450239951.9359,41091827389.6321,77333003293.1065,0.00109436902712697,0.00148409330637852,21340.1960289759,28939.8194743811
