"year","n_sims","median","mean","sd","q05","q25","q75","q95","median_density","mean_density","median_tonnes","mean_tonnes"
1965,2111,278479401048.473,1646385955141.02,7020815801477.87,8964372045.30937,84899492771.9735,832064814594.627,5876757498329.73,0.0142809949255627,0.0844300489815908,278479.401048473,1646385.95514102
1966,2111,266107758038.955,1573370896840.87,6826826481581.38,8592059364.11222,80872807107.1037,792227363353.165,5479124558059.19,0.0136465516943054,0.0806856870174804,266107.758038955,1573370.89684087
1967,2111,265673412169.744,1576598400887.4,6814755099529.57,8531622437.59726,80061117154.1085,778434154858.264,5408644954098.05,0.0136242775471664,0.0808512000455076,265673.412169744,1576598.4008874
1968,2111,262259339174.537,1563876673248.48,6727954055469.15,8421702761.1283,78777305977.6156,777551021711.626,5332167943797.72,0.0134491968807455,0.0801988037563326,262259.339174537,1563876.67324848
1969,2111,259663082312.302,1561282973829.96,6683217232805.44,8360330154.45235,78010162188.828,773690632290.588,5331212821797.11,0.013316055503195,0.0800657935297414,259663.082312302,1561282.97382996
1970,2111,265667564190.483,1593737958215.04,6751779056329.89,8619982179.61967,80153607709.6122,795982222300.96,5533627173666.7,0.013623977650794,0.0817301517033353,265667.564190483,1593737.95821504
1971,2111,261153189423.45,1569496187638.72,6688811408472.9,8537586746.22079,79322388582.0744,788197887232.054,5393246615222.54,0.0133924712524846,0.0804869839814729,261153.18942345,1569496.18763872
1972,2111,262733266693.966,1587239066177.05,6762023977161.5,8701948021.93115,80126550503.0741,797405832740.328,5439831486501.25,0.0134735008561008,0.0813968751885669,262733.266693966,1587239.06617705
1973,2111,259564914077.354,1343825258020.58,5876977691883.71,7654477923.87726,79324251580.2442,757958038477.412,4100913229976.93,0.0133110212347361,0.0689141157959272,259564.914077354,1343825.25802058
1974,2111,247632669287.539,1084931717673.85,5023804574853.59,6352835476.66942,75580171604.5896,689539154009.764,3273886392881.29,0.0126991112455148,0.0556375239832743,247632.669287539,1084931.71767385
1975,2111,243578106799.537,997606839210.828,4741462949537.88,5976578791.87512,73147282234.7737,656483482407.728,3033980934851.56,0.0124911849640788,0.0511593250877348,243578.106799537,997606.839210828
1976,2111,236564021070.784,947840725169.196,4572485536996.04,5761311790.36772,72568983666.3476,637887638839.741,2867215713080.15,0.0121314882600402,0.0486072166753434,236564.021070784,947840.725169196
1977,2111,236400385742.243,923656464079.068,4462237306169.77,5662658500.42382,72606480907.1086,625095220661.921,2811840696455.12,0.0121230967047304,0.0473669981579009,236400.385742243,923656.464079068
1978,2111,234880707273.821,881020625141.176,4265730257452.36,5744901139.75842,72989624663.3886,614217902783.757,2500808927412.45,0.0120451644755806,0.0451805448790347,234880.707273821,881020.625141176
1979,2111,219571703286.264,792262984853.682,3886936731456.19,5388887771.91719,68647431050.7649,562988045221.906,2156903318259.38,0.0112600873480135,0.0406288710181376,219571.703286264,792262.984853682
1980,2111,211168129800.783,737130641006.387,3568943321695.99,5068647732.83091,66143577820.0857,525259152325.118,1999019360367.19,0.0108291348615786,0.0378015713336609,211168.129800783,737130.641006387
1981,2111,211656124574.873,722400539476.789,3475415795153.26,5169801795.4443,66787060074.1544,531123183576.442,1990667749688.97,0.0108541602346089,0.0370461815116302,211656.124574873,722400.539476789
1982,2111,203831369418.18,697573241119.668,3401469545381.4,5109369534.44149,65250222141.706,516657729714.112,1957958330309.91,0.0104528907393938,0.0357729867240855,203831.36941818,697573.241119668
1983,2111,202575757976.159,696629956674.021,3439102744684.13,5220029041.70288,64219766000.2032,511417424031.719,1949331958365.43,0.0103885004090338,0.0357246131627703,202575.757976159,696629.956674021
1984,2111,203592154469.151,699384780401.916,3473234822519.79,5377740806.53729,63450911687.194,508759435826.141,1973403859103.91,0.0104406233061103,0.0358658861744572,203592.154469151,699384.780401916
1985,2111,210303384010.277,715712679572.948,3533615956100.36,5598583185.16491,65107711431.3116,527095764368.807,2021311718059.91,0.010784788923604,0.0367032143370743,210303.384010277,715712.679572948
1986,2111,209349272642.149,712016322789.876,3523712428456.18,5703006475.62031,65324684736.4243,525153214855.275,2010950266073.67,0.0107358601354948,0.036513657578968,209349.272642149,712016.322789876
1987,2111,208430208442.556,708467883021.803,3521194391796.58,5705556262.9022,65120245688.6022,522470558803.408,1990914990170.16,0.0106887286380798,0.0363316863088104,208430.208442556,708467.883021803
1988,2111,209170259366.02,710255331608.508,3506322229490.79,5821174577.15062,66128989657.1612,524946239197.522,2004644776442.39,0.0107266799674882,0.0364233503388978,209170.25936602,710255.331608508
