"Year","Species","n","min_t","q05_t","q25_t","median_t","q75_t","q95_t","max_t","ObsBiomass_t"
1861,"orca",2111,5448.38694573628,7356.34730506719,8509.25920534005,8988.87027507185,9908.63923702841,16737.5476443699,250121.229564793,NA
1861,"sperm whales",2111,11562.2445388697,14995.5090275698,19992.8917806946,23437.8339064872,95547.297312683,2308663.48723519,11518516.5910626,NA
1861,"baleen whales",2111,115507.150671375,179914.050413285,790437.176355497,796009.70968346,2931389.42495859,16782709.5198641,98220612.7971912,NA
1862,"mesozooplankton",2111,7.10534616971097e-131,10196143.6459612,13635298.3204715,18246434.4926431,21267397.0643144,25643804.0715136,30189269.1439611,NA
1862,"other krill",2111,64.2373998430649,1449559.03749274,5600484.95989281,12000735.2544669,31260318.8567881,78386370.1761017,127632286.96568,NA
1862,"other macrozooplankton",2111,1422116.25354962,8140335.69625534,15507631.9125044,19174489.0292559,23293597.6517508,29184657.9163073,38632443.8951593,NA
1862,"antarctic krill",2111,55379.5011306312,1561189.657775,7346182.73900255,13994715.1035852,24823043.6504581,37151283.8746968,898061029.690138,NA
1862,"salps",2111,106308.659020185,466946.3281904,848468.941934194,1104516.16642612,1598463.3079058,2109231.21992938,2892111.56341501,NA
1862,"mesopelagic fishes",2111,6125.35674081197,490354.701722538,1315224.66577185,1819624.71124374,2672861.19035141,3635663.98519197,9592895.83236617,NA
1862,"bathypelagic fishes",2111,312078.193781037,1029010.6914975,1720673.86249991,2423525.27274478,3329299.22890737,4609722.47591618,12924745.0709987,NA
1862,"shelf and coastal fishes",2111,1533210.17156199,2895364.35565028,4244974.1860215,4965274.10355371,5606760.08378713,6307748.43825042,24083891.0330154,NA
1862,"flying birds",2111,3943.0496831824,5425.64800360303,5940.83990375773,6010.54165329024,6093.20663431424,6240.30472280558,6543.40422648534,NA
1862,"small divers",2111,11050.3058792411,22150.6455831876,35000.4994485198,37377.8050772147,40084.0927914367,42325.8549787501,47227.3872040332,NA
1862,"squids",2111,53743.1942216451,98531.3415879356,124808.241238289,143660.045882506,168780.879697275,303612.39308195,436072.236514868,NA
1862,"toothfishes",2111,1128.9456161553,204490.283012931,730647.583386611,1092991.33606911,1405915.43792701,1853350.70853766,4828364.22084587,NA
1862,"leopard seals",2111,4.40763758272384,1933.24173850053,2737.81873149695,3380.42156213299,3843.24078486994,4731.11383992417,16323.2592357051,NA
