"w","dw","n_mean","n_median","n_q05","n_q25","n_q75","n_q95","n_density_mean","n_density_median","n_density_q05","n_density_q95","biomass_mean","biomass_median","biomass_q05","biomass_q95","biomass_density_mean","biomass_density_median","biomass_density_q05","biomass_density_q95","n_sims","period","scenario"
5744796.12382558,2496014.73048404,5.04734863978332e-18,4.75266556207442e-18,3.64122590053143e-18,4.36658453688387e-18,5.1073949686849e-18,8.25534330051529e-18,2.02216300174018e-24,1.90410156800347e-24,1.45881586997898e-24,3.30740968780836e-24,2.89959889014235e-11,2.73030946988445e-11,2.09181004393462e-11,4.74252641936497e-11,1.16169141741405e-17,1.09386753072366e-17,8.38059975523049e-18,1.90003943544246e-17,2112,"peak_whaling","fished"
8240810.85430961,3580490.03657106,5.43697384606692e-15,4.12314132116064e-17,1.0348853890468e-17,1.98970713560417e-17,1.11243760356245e-16,2.82305359606593e-14,1.51849992334395e-21,1.15155782561799e-23,2.89034567468837e-24,7.88454531986211e-21,4.48050730852658e-08,3.39780277532731e-10,8.52829474702328e-11,2.32642507167579e-07,1.25136706505611e-14,9.48977022871788e-17,2.38187920086787e-17,6.49750466532157e-14,2112,"peak_whaling","fished"
11821300.8908807,5136151.13941999,8.70676422814122e-18,7.53735255274462e-18,6.01577648207603e-18,7.09424275977613e-18,8.39400220915596e-18,1.47616924472093e-17,1.69519237105714e-24,1.46750988203898e-24,1.17126157676804e-24,2.87407672525701e-24,1.02925279726814e-10,8.91013124466417e-11,7.11143038869044e-11,1.74502408077101e-10,2.00393790861919e-17,1.73478758759236e-17,1.38458355209024e-17,3.39753257527401e-17,2112,"peak_whaling","fished"
16957452.0303007,7367720.13258517,2.2040593674097e-20,2.13144465847224e-20,1.83706354590599e-20,1.96087339788631e-20,2.27150361954023e-20,3.11171704678391e-20,2.99150799398829e-27,2.89295008512269e-27,2.49339485328877e-27,4.22344631824673e-27,3.73752309947848e-13,3.61438705512836e-13,3.11519169563149e-13,5.2766792552707e-13,5.07283533063174e-20,4.90570622945223e-20,4.22816236172429e-20,7.16188883442189e-20,2112,"peak_whaling","fished"
24325172.1628858,10568867.324693,1.83987573779519e-20,1.74977648507358e-20,1.48739419812273e-20,1.60223481981132e-20,1.87767422107382e-20,2.82838739667695e-20,1.74084476725005e-27,1.65559509010527e-27,1.40733548111404e-27,2.67614996932427e-27,4.47552940801846e-13,4.2563614245984e-13,3.6181119943413e-13,6.88010103675033e-13,4.23463486722164e-20,4.02726355988391e-20,3.42336778690368e-20,6.50978087375145e-20,2112,"peak_whaling","fished"
34894039.487579,15160857.7031781,2.21757401213819e-20,2.07440037486407e-20,1.64336568551407e-20,1.86978575914966e-20,2.37780616827871e-20,3.40520423165603e-20,1.46269693677906e-27,1.36826056643828e-27,1.08395297791732e-27,2.24604985966078e-27,7.73801151461791e-13,7.23842085935555e-13,5.73436671228604e-13,1.18821330922677e-12,5.10394046703295e-20,4.77441382345946e-20,3.78234980141259e-20,7.83737524940746e-20,2112,"peak_whaling","fished"
50054897.1907571,21747988.6192715,1.15978318579299e-17,7.62123419032993e-19,3.74056927221396e-19,5.02000962293726e-19,2.94316393765443e-18,6.91763746763677e-17,5.33282965195811e-25,3.50433979148606e-26,1.71996102154446e-26,3.18081712692587e-24,5.80528281284367e-10,3.81480093863648e-11,1.87233810355575e-11,3.46261632245488e-09,2.66934239964584e-17,1.75409367984314e-18,8.60924721055176e-19,1.59215474270874e-16,2112,"peak_whaling","fished"
71802885.8100286,31197114.189972,1.76252452499564e-20,1.62192639925914e-20,1.30542624678702e-20,1.51729471449182e-20,1.7689372621494e-20,3.39271098434404e-20,5.64963962455921e-28,5.19896292132205e-28,4.1844455190238e-28,1.08750795464107e-27,1.26554347205637e-12,1.16458996038275e-12,9.37333717314626e-13,2.43606439395285e-12,4.05660428830038e-20,3.7330054097026e-20,3.00455263780752e-20,7.80862094845907e-20,2112,"peak_whaling","fished"
103000000.000001,44751721.6796645,2.86865603364183e-17,8.21596244504519e-18,1.28031421474374e-18,4.20560492269215e-18,2.13941693936637e-17,1.48519695953198e-16,6.41015792459527e-25,1.83589862840486e-25,2.8609272821017e-26,3.31874820406489e-24,2.9547157146511e-09,8.4624413183966e-10,1.31872364118606e-10,1.52975286831795e-08,6.60246266233316e-17,1.89097558725701e-17,2.94675510056476e-18,3.41831065018685e-16,2112,"peak_whaling","fished"
3.16227766016838e-08,1.37395504584151e-08,462053310461.492,482005302725.321,249531424879.922,320614006898.318,583474634858.04,615069400028.442,33629434373414912000,35081591947581362176,18161542157814329344,44766340928696860672,14611.4086147922,15242.3460089098,7890.87650407762,19450.2022316311,1063456090431.49,1109377344989.79,574318390398.625,1415635998462.99,2112,"post_whaling","fished"
4.53623270600988e-08,1.97091479158781e-08,314170837661.867,314478709601.914,178331698891.854,223486995803.677,398406336966.034,420989068806.636,15940356173833576448,15955976937418170368,9048168883454683136,21360084697902055424,14251.5202907628,14265.4860783999,8089.54085031534,19097.0438279331,723091650211.905,723800244398.557,410445996186.281,968943148097.646,2112,"post_whaling","fished"
6.50714749759769e-08,2.82724324020403e-08,210250628043.902,205194836751.899,123974645614.406,152298901594.446,266827873835.741,284976025461.931,7436594950660435968,7257770885574407168,4385001044531958784,10079643003810488320,13681.3184814422,13352.3306849009,8067.21304975343,18543.8103095994,483910202238.377,472273856562.029,285338485738.894,655897237489.235,2112,"post_whaling","fished"
9.33439073780173e-08,4.0556316150227e-08,138423342457.834,134100940973.368,84617202409.7659,101024617298.633,174920621486.237,190901281101.433,3413114296305721856,3306536532475895808,2086412436877413376,4707066598314901504,12920.9756573397,12517.505813523,7898.50030432413,17819.471501477,318593424744.948,308645039829.46,194753889260.229,439375988575.265,2112,"post_whaling","fished"
1.33900223528244e-07,5.81773353027263e-08,89650417169.9854,86436355066.2127,54753634104.3137,65781946028.1764,112130707274.351,125548974007.757,1540985277230189568,1485739328149704960,941150601336459008,2158039266571109376,12004.2108984614,11573.8472643326,7331.5238455513,16811.0356833804,206338273074.856,198940828143.949,126020275892.693,288961940176.6,2112,"post_whaling","fished"
1.92077558830971e-07,8.34543830457565e-08,57142123073.627,54834228967.8224,34300479225.3352,42560341332.4451,70647602717.1423,81203058239.7145,684710868239203072,657056309885578368,411008720854468352,973023288605372672,10975.7195064011,10532.4248405178,6588.35231633481,15597.2851962935,131517592076.42,126205772017.308,78945551759.9661,186895937961.003,2112,"post_whaling","fished"
2.75531941876727e-07,1.19713871618686e-07,35882285420.0706,34343313571.5908,20618725798.7164,27056392147.6021,43780919138.4239,51693130039.1311,299733731228433856,286878313325137664,172233388828918400,431805682500892544,9886.71578076702,9462.67987886178,5681.11755834411,14243.108501368,82586217011.3274,79044138752.7953,47455800080.0413,118976258212.876,2112,"post_whaling","fished"
3.95245813495413e-07,1.71727481947565e-07,22232780204.427,21120968652.731,12267850837.9503,16917767773.2013,26958456227.1942,32470755231.8491,129465476068737296,122991197525274352,71437900904504720,189083045203933376,8787.41329816348,8347.97443695978,4848.81668428605,12833.9300664227,51170687408.3591,48611755918.6521,28235531257.4057,74734282019.8187,2112,"post_whaling","fished"
5.66973295442978e-07,2.46340107936565e-07,13622611327.5384,12791933886.2944,7414188094.51061,10436209010.1271,16471352734.6613,20193483316.2132,55300013634183992,51927938139851784,30097364804353472,81973997191773632,7723.6568369133,7252.68491060102,4203.64665697878,11449.1657822662,31353630968.2149,29441754212.7109,17064402107.2738,46477067328.4534,2112,"post_whaling","fished"
8.13313403379543e-07,3.53370631712445e-07,8276289838.0256,7770032959.76283,4456304468.2274,6352171937.55416,9999782886.63702,12447338067.6115,23420989452118464,21988338199213152,12610851237501020,35224596926154500,6731.21745552013,6319.47195087593,3624.37215354949,10123.5868867848,19048604641.8189,17883410175.4625,10256574339.4851,28648636808.6833,2112,"post_whaling","fished"
1.16668403509199e-06,5.06904070160624e-07,5000603405.97033,4671214578.7209,2631461177.36167,3815710847.16644,6034487930.33202,7630636394.4273,9864989650577820,9215184595461466,5191240970954992,15053413147796120,5834.1241595722,5449.83147348262,3070.08374459223,8902.54165897022,11509325931.6768,10751208747.9505,6056537963.12862,17562576793.1776,2112,"post_whaling","fished"
1.67358810525261e-06,7.27145136821956e-07,3014309939.67223,2802334980.84327,1587705319.45958,2278900929.21982,3640325295.50896,4673157993.70827,4145403423650061,3853886712480936,2183477876780931,6426719724940574,5044.71326058015,4689.9544908726,2657.16473729386,7820.94163223633,6937697861.29419,6449818960.99919,3654242602.66279,10755681687.4529,2112,"post_whaling","fished"
2.40073324207457e-06,1.04307714443145e-06,1818260444.89354,1679334495.21102,948527742.973619,1352714231.60215,2197376950.8172,2866349559.32318,1743169673116195,1609981106552170,909355312823614,2747974658082982,4365.15829280521,4031.6341472156,2277.16208358673,6881.34067047293,4184885380.82631,3865135161.61179,2183119528.35277,6597154110.03831,2112,"post_whaling","fished"
3.44381038650601e-06,1.49627615470344e-06,1100484979.01634,1009118292.38627,570656153.169507,805020929.497148,1342247949.833,1763853368.61291,735482534796162,674419818303044,381384246066938,1178828763038404,3789.86160093031,3475.21205653304,1965.23158740871,6074.37655110276,2532862392.42479,2322573975.13752,1313415027.85509,4059662738.06369,2112,"post_whaling","fished"
4.94008654120945e-06,2.14638231034622e-06,669629839.502131,608358835.711045,346451510.741735,482741963.979285,827431850.820586,1088671223.44885,311980692476970,283434518062589,161411836592080,507212167283119,3308.02935771672,3005.34529652198,1711.50044539693,5378.1300587617,1541211620.02268,1400191047.99518,797388441.540435,2505672001.13301,2112,"post_whaling","fished"
7.08646885155566e-06,3.07894836637309e-06,410835569.048165,371454424.561674,216376382.386598,290198495.689771,511380143.103716,679905341.592205,133433731313954,120643278275964,70276067227942.2,220823885524626,2911.37346317097,2632.30020942883,1533.34449399493,4818.12802519947,945573980.703182,854934833.652181,498009161.420644,1564861586.44975,2112,"post_whaling","fished"
1.01654172179288e-05,4.4166982727613e-06,253261184.100443,228550023.566973,133214110.235324,176824795.503903,317565621.885362,424727962.361714,57341744547585.9,51746804842089.6,30161469497901.4,96164133506945.7,2574.50560148766,2323.30634472573,1354.17700985722,4317.53694152757,582902757.330102,526027860.914577,306603921.352,977548538.498705,2112,"post_whaling","fished"
1.45821154906901e-05,6.33567741689399e-06,156930661.123868,141792403.763218,81427940.1082652,109300156.206946,198133367.656993,265319125.80445,24769357844105.9,22379991030656,12852286306613.2,41876994099633.4,2288.38102453858,2067.63320737779,1187.39162682772,3868.91413436942,361189636.712981,326347613.889634,187413523.242448,610655164.3638,2112,"post_whaling","fished"
2.0917792907584e-05,9.08841986750539e-06,97722296.7932991,89397863.9548566,50210147.3446071,68057292.8669372,124758126.417901,165843921.113818,10752396810219.3,9836458400704.89,5524628931826.51,18247827843734.8,2044.1347667757,1870.00600458806,1050.28546401377,3469.08879684054,224916409.736336,205756999.77001,115563043.887194,381704283.848491,2112,"post_whaling","fished"
3.00062127750894e-05,1.30371813861319e-05,64515811.0155235,59824738.1881019,32638883.8877136,45165667.1063041,83040582.8512471,107703862.44236,4948601166518.34,4588778541636.27,2503523033163.64,8261284341485.67,1935.87515268926,1795.1138232862,979.369294676171,3231.78501314442,148488779.541605,137691865.298102,75121244.8204456,247889855.746134,2112,"post_whaling","fished"
4.30433941612213e-05,1.87016116082627e-05,44823770.1160523,42169231.764871,23122671.4363299,32060138.4432456,57519527.3802748,72949009.4001349,2396786493857.48,2254844804190.02,1236399938180.4,3900680376011.26,1929.36720489721,1815.10686433124,995.278260694362,3139.97296528064,103165825.775399,97056173.6791331,53218849.8800087,167898522.921594,2112,"post_whaling","fished"
6.17450057694841e-05,2.68271389641283e-05,26890101.0756452,25850072.8136799,14401239.7324955,19902309.4820042,33755585.0796751,41999666.7152684,1002346955879.31,963579189277.139,536816085820.857,1565566375580.64,1660.32944605772,1596.11289502225,889.204630370659,2593.26966365065,61889918.5737927,59496202.6012717,33145712.3161606,96665904.8927367,2112,"post_whaling","fished"
8.85721447336123e-05,3.84830676668889e-05,15598818.888573,15131187.8561251,8801353.64745072,12109272.9887029,19242756.5263901,23444207.1261645,405342396910.689,393190792041.354,228707173857.23,609208375202.793,1381.62084427209,1340.20176078419,779.554769113711,2076.50370674343,35902045.4458429,34825751.7406105,20257084.904498,53958892.3813906,2112,"post_whaling","fished"
0.000127055212400501,5.52032961485229e-05,8808967.37401853,8667482.82879541,5390518.59289877,7017829.46313427,10694227.798235,12565846.0044808,159573213713.874,157010240936.987,97648491466.809,227628545416.432,1119.22522073501,1101.2488717903,684.893484769604,1596.55623309129,20274608.5618469,19948969.5113028,12406749.823904,28921393.1863019,2112,"post_whaling","fished"
0.000182258508549024,7.91881752265693e-05,4821476.00551559,4863580.12211649,2944249.5213433,3946278.80802362,5834643.34702997,6476222.41232603,60886312782.4403,61418009800.0876,37180418830.455,81782695380.9276,878.755025770179,886.428859265632,536.614526556209,1180.34663790231,11097048.558777,11193954.8642133,6776447.68326678,14905592.085247,2112,"post_whaling","fished"
0.000261446683775594,0.00011359407015919,2548270.54921187,2642070.14135112,1490437.30544295,2102502.56798274,3063232.76866176,3451579.57804149,22433130053.7145,23258873791.9906,13120731595.8858,30385209132.8753,666.236884454454,690.760476758764,389.669890883491,902.40403446651,5865067.45925025,6080955.421271,3430371.764454,7944112.16361812,2112,"post_whaling","fished"
0.000375040753934783,0.000162948732413795,1296846.49441423,1359307.66064112,641718.16392553,971490.32469159,1603261.91941622,1895484.19128044,7958616647.112,8341934549.01678,3938159901.09049,11632396049.9859,486.370287002792,509.795769876174,240.670464012276,710.883820169279,2984805.5876108,3128565.42253787,1476970.45842071,4362622.58465472,2112,"post_whaling","fished"
0.000537989486348578,0.000233747143297641,633665.195401837,607350.012977704,242091.707492376,409688.399217916,873732.041809762,1043740.94071878,2710900276.52215,2598320580.13362,1035699106.63725,4465256456.16013,340.905212991206,326.747921515677,130.242793363074,561.521652578278,1458435.84730837,1397869.15427503,557195.230391455,2402261.02726426,2112,"post_whaling","fished"
0.000771736629646219,0.000335306241358541,295827.132281699,251741.600464212,80817.598830366,157383.956090152,447912.863346869,567086.890248743,882259546.029068,750781135.013311,241026228.74815,1691250624.9544,228.300634024985,194.278214283996,62.3699013374469,437.64172539712,680872.008525676,579405.302737136,186008.769430436,1305200.05718937,2112,"post_whaling","fished"
0.00110704287100476,0.000480991014084091,130564.586800182,92909.4369230215,24410.2724795355,55336.6803963087,206651.344551693,302496.235029934,271449118.542899,193162521.133458,50749955.3313231,628902050.500779,144.540595022823,102.854729794697,27.0232181277534,334.876300495669,300505.811523442,213839.191966101,56182.3762533513,696221.531567162,2112,"post_whaling","fished"
0.00158803388508885,0.000689973305275457,53242.3009388317,29885.0450068876,7515.80265516352,16746.5383983208,83802.1573009898,150341.92872033,77165740.3724856,43313335.1368669,10892889.0403419,217895283.152019,84.5505780109627,47.458464128343,11.9353492900404,238.748077157497,122541.810479476,68783.0438735542,17298.276902576,346025.093046435,2112,"post_whaling","fished"
0.00227800719036431,0.000989754793858809,18997.6288763006,8249.76906926273,2601.04168556225,4927.42076916959,27779.2698035647,64804.6572547852,19194278.2133275,8335164.54828062,2627965.73626224,65475466.9104737,43.2767351800853,18.7930332586256,5.92519166214811,147.625475195495,43724.703783813,18987.5647738529,5986.52484323642,149153.584414519,2112,"post_whaling","fished"
0.00326776198422312,0.00141978616343049,4954.21440899142,2189.22075119424,952.002917516772,1609.99909280315,5999.78624452645,17838.6573641344,3489408.85366924,1541936.95331179,670525.563664138,12564326.8145624,16.1891935073926,7.15385234582492,3.1109189427308,58.2924863841001,11402.5575994319,5038.68295810109,2191.11794639145,41057.2295219822,2112,"post_whaling","fished"
0.0046875481476536,0.00203665873848369,686.938904393856,680.392983169223,288.0723731612,493.069214144461,884.004163413033,1109.65546039581,337287.190737359,334073.141618111,141443.614346345,544841.135840932,3.22005918884262,3.1893748679314,1.35035311920196,5.20156339791209,1581.0499461682,1565.9839361728,663.02375242664,2553.96905707665,2112,"post_whaling","fished"
0.00672420688613729,0.00292155179694075,454.157409190955,448.686539969841,198.834262488207,327.410065722904,571.887697488878,736.053368279282,155450.746985392,153578.156799984,68057.7570784171,251939.181448033,3.05384837827209,3.01706112178232,1.33700271702323,4.94937512754809,1045.28298333436,1032.69129951472,457.634438801751,1694.09117878065,2112,"post_whaling","fished"
