"w","n_unfished","n_density_unfished","biomass_unfished","biomass_density_unfished","n_mean","n_median","n_q05","n_q95","n_density_mean","biomass_mean","biomass_median","biomass_q05","biomass_q95","biomass_density_mean","period","n_ratio","n_ratio_median","biomass_ratio","biomass_ratio_median","n_diff","biomass_diff","log_n_ratio","log_biomass_ratio","period_label"
0.000261446683775594,1666427.96379497,14670026009.8053,435.682064885109,3835429.65116531,2524297.85021715,2626007.55929065,1423413.67008605,3451611.56212728,22222091757.7794,659.969301801133,686.560967946182,372.146783684843,902.412396599674,5809892.19662838,"peak_krill",1.51479566177499,1.57583022869493,1.51479566177499,1.57583022869493,857869.886422181,224.287236916024,0.180354052674112,0.180354052674112,"Peak Krill Fishing (1977-1986)"
0.000375040753934783,617100.627640776,3787084554.13879,231.437884644024,1420311.04639898,1282180.48960689,1345358.74656217,602824.734149082,1896433.49958338,7868612849.04567,480.869937502637,504.564358623432,226.083842785807,711.239849470931,2951050.49532701,"peak_krill",2.07774944988918,2.18012863105582,2.07774944988918,2.18012863105582,665079.861966113,249.432052858613,0.317593175997382,0.317593175997382,"Peak Krill Fishing (1977-1986)"
0.000537989486348578,208188.854223446,890658389.601575,112.003414747171,479164.849533803,625763.211030665,599899.001002948,228041.945160174,1040516.84524774,2677094582.64416,336.654028478224,322.739355410601,122.684168942653,559.787123111872,1440248.73942329,"peak_krill",3.00574789829547,2.88151353366442,3.00574789829547,2.88151353366442,417574.356807219,224.650613731054,0.477952552109002,0.477952552109002,"Peak Krill Fishing (1977-1986)"
0.000771736629646219,63850.8740729827,190425545.955488,49.2760583570488,146958.369034229,292097.621671899,248176.102850122,75275.065172135,568345.786021636,871136846.389808,225.422434076748,191.526589172286,58.092525092343,438.613261377969,672288.213793507,"peak_krill",4.57468477781567,3.88680823016537,4.57468477781567,3.88680823016537,228246.747598916,176.146375719699,0.66036117403707,0.66036117403707,"Peak Krill Fishing (1977-1986)"
0.00110704287100476,18030.2924694623,37485715.8273441,19.9603067404491,41498.2944711716,129062.345647186,90966.7494456319,22916.422057972,304375.187382172,268325897.715466,142.87754966387,100.704091472263,25.3694616682141,336.956381302172,297048.272171859,"peak_krill",7.15808386723497,5.04521763025759,7.15808386723497,5.04521763025759,111032.053177724,122.917242923421,0.854796782467506,0.854796782467506,"Peak Krill Fishing (1977-1986)"
0.00158803388508885,5055.2351707238,7326711.23951035,8.02788474820232,11635.0657146038,52764.165790284,29043.8359707784,7035.55673885076,151538.765201938,76472764.0719651,83.791283193417,46.1225956745585,11.1727025017602,240.648694045201,121441.340632686,"peak_krill",10.4375294142309,5.745298683428,10.4375294142309,5.745298683428,47708.9306195602,75.7633984452147,1.0185977123882,1.0185977123882,"Peak Krill Fishing (1977-1986)"
0.00227800719036431,1712.55039156587,1730277.44062654,3.90120210584827,3941.58445107242,18906.0599840893,8035.40986546843,2491.49446200221,66101.2853315496,19101761.4679887,43.0681405852143,18.3047214510614,5.6756422991939,150.579203277593,43513.9499727021,"peak_krill",11.0397101756536,4.69207207276467,11.0397101756536,4.69207207276467,17193.5095925234,39.1669384793661,1.04295767205563,1.04295767205563,"Peak Krill Fishing (1977-1986)"
0.00326776198422312,806.107014383364,567766.495509189,2.63416585681755,1855.32576994051,4957.83808620148,2165.14878865883,929.179893083035,18123.5763124329,3491961.12337252,16.2010348220227,7.07519090176604,3.03633873112124,59.2235336919348,11410.8978093418,"peak_krill",6.15034728359733,2.68593220258115,6.15034728359733,2.68593220258115,4151.73107181811,13.5668689652051,0.788899639204965,0.788899639204965,"Peak Krill Fishing (1977-1986)"
0.0046875481476536,482.146832597807,236734.227235718,2.2600864920409,1109.703088365,686.107435657646,680.149343641235,284.13816766845,1114.35962508661,336878.939359502,3.21616163910836,3.18823279591328,1.33191134153193,5.22361439639471,1579.13624817815,"peak_krill",1.42302591092614,1.41066848863569,1.42302591092614,1.41066848863569,203.960603059839,0.956075147067458,0.153212807933752,0.153212807933752,"Peak Krill Fishing (1977-1986)"
0.00672420688613729,306.521557488833,104917.379116743,2.06111436761594,705.486163132277,454.006370013892,449.715727054582,194.564883943669,741.492414693097,155399.048714213,3.0528327595976,3.02398158866466,1.30829453241452,4.98594840089789,1044.93535346329,"peak_krill",1.48115641109657,1.46715856052299,1.48115641109657,1.46715856052299,147.484812525058,0.991718391981664,0.170600922727405,0.170600922727405,"Peak Krill Fishing (1977-1986)"
0.00964575868307804,202.880178205787,48409.5116718326,1.95693324055289,466.946467552147,315.618458636497,309.525472390829,137.518076812173,530.671904039327,75310.1441073828,3.04437948793269,2.98560801294767,1.32646618349121,5.1187331262529,726.423476447646,"peak_krill",1.55568898562558,1.52565654825514,1.55568898562558,1.52565654825514,112.73828043071,1.08744624737981,0.191922776890476,0.191922776890476,"Peak Krill Fishing (1977-1986)"
0.0138366742944791,139.311737700425,23173.0643681003,1.92761113995869,320.638144066404,227.742470325572,223.111701923128,103.23716982041,398.007684601014,37882.6006431227,3.15119838491502,3.08712395079724,1.42845909388885,5.50710269852402,524.169206526714,"peak_krill",1.63476871428672,1.60152838236004,1.63476871428672,1.60152838236004,88.4307326251472,1.22358724495633,0.213456317721564,0.213456317721563,"Peak Krill Fishing (1977-1986)"
0.0198484703818451,89.9720528065698,10432.9724975598,1.785807625325,207.07854561242,156.105801549985,149.8688487671,69.7317709107253,286.832969905168,18101.7047347129,3.09846137849906,2.97466740591501,1.38406898959514,5.69319570769938,359.291150287853,"peak_krill",1.73504768070142,1.66572667947571,1.73504768070142,1.66572667947571,66.1337487434149,1.31265375317406,0.239311414101525,0.239311414101525,"Peak Krill Fishing (1977-1986)"
0.0284722880740333,58.0563913650232,4693.04961140776,1.65299829948376,133.621860481732,107.918013576386,102.496875874427,46.2624511969059,208.52868837028,8723.66641760791,3.0726727709243,2.91832057658513,1.31719783748921,5.93728888697894,248.382743303903,"peak_krill",1.85884811368766,1.76547100955672,1.85884811368766,1.76547100955672,49.8616222113626,1.41967447144053,0.269243905058513,0.269243905058513,"Peak Krill Fishing (1977-1986)"
0.0408430056611436,37.6105440837316,2119.43156539831,1.53612766493054,86.5639554239697,75.5331188932625,70.0825210662757,30.6592564495041,153.63838921403,4256.44670438601,3.08499960256136,2.86238080465712,1.25221618473355,6.2750536004376,173.846076843594,"peak_krill",2.00829636298546,1.86337429499165,2.00829636298546,1.86337429499165,37.9225748095309,1.54887193763082,0.302827801755861,0.302827801755861,"Peak Krill Fishing (1977-1986)"
0.0585885864563713,24.3900223613196,958.134889935465,1.428976933789,56.1357688358498,53.3911179064418,47.8874134473561,20.3275232280774,114.722157753038,2097.41065920254,3.12811012746388,2.80565586293242,1.19096085209211,6.72140905797534,122.884325741203,"peak_krill",2.18905571776414,1.96340178528501,2.18905571776414,1.963401785285,29.0010955451222,1.69913319367488,0.340256815752286,0.340256815752286,"Peak Krill Fishing (1977-1986)"
0.0840443157253079,15.7528426521362,431.397939179818,1.32393688142724,36.2565446036758,37.9980919871721,32.4157818192054,13.6495621327799,86.2186956290848,1040.59304964925,3.19352363992918,2.72436220169599,1.14716810939956,7.24619127687503,87.4559308062824,"peak_krill",2.41214191154376,2.05777347841467,2.41214191154376,2.05777347841467,22.2452493350358,1.86958675850195,0.382402854706665,0.382402854706665,"Peak Krill Fishing (1977-1986)"
0.12056011986217,10.0606736285015,192.066165554636,1.21291601854632,23.1555199407343,27.1471355049023,21.7209196526011,9.10834888302029,66.1795518791416,518.260149842005,3.2728619103856,2.61867667683416,1.09810363308339,7.97861470697402,62.4815057847384,"peak_krill",2.69834173210783,2.15899257392334,2.69834173210783,2.15899257392334,17.0864618764008,2.05994589183928,0.431096950143321,0.431096950143321,"Peak Krill Fishing (1977-1986)"
0.172941410442158,6.29273626400424,83.746759298569,1.08827468503741,14.4832826730545,19.4245183607254,13.9124710817698,5.92293019867874,51.4749212743351,258.510828262674,3.35930360246345,2.40604237161701,1.02431990250995,8.90214548758257,44.7072272543174,"peak_krill",3.08681590103143,2.21087782771893,3.08681590103143,2.21087782771893,13.1317820967211,2.27102891742604,0.489510728753119,0.489510728753119,"Peak Krill Fishing (1977-1986)"
0.248081467403285,3.80825804424699,35.3312922929155,0.944758243867157,8.76503883728084,13.9231193205686,9.01850500772941,3.74701866924605,40.6073833769029,129.172391321349,3.45406787187769,2.23732395610139,0.929565889854064,10.0739392555498,32.0452763869917,"peak_krill",3.6560335877454,2.36814441220793,3.6560335877454,2.36814441220793,10.1148612763216,2.50930962801053,0.563010176915591,0.563010176915591,"Peak Krill Fishing (1977-1986)"
0.355868581802455,2.19093174408234,14.1698964608821,0.77968377259256,5.04262095782175,9.2582711382454,5.13163134431967,2.09937035747226,30.2529668208211,59.8780604599157,3.29472781990999,1.82618636883607,0.747099951791766,10.7660803978423,21.3087204569519,"peak_krill",4.22572321718913,2.34221415531547,4.22572321718913,2.34221415531547,7.06733939416307,2.51504404731743,0.625901047570991,0.625901047570991,"Peak Krill Fishing (1977-1986)"
0.510487336437021,1.20207085311388,5.41966659236234,0.613641948014683,2.76667116311175,1.48221764923313,1.48172557565377,0.606158711522746,2.16605076506692,6.68273875483243,0.756653339776963,0.756402142446102,0.309436346103343,1.10574148564638,3.41145350705886,"peak_krill",1.23305348049455,1.23264412560662,1.23305348049455,1.23264412560662,0.280146796119247,0.143011391762279,0.0909819134002544,0.0909819134002543,"Peak Krill Fishing (1977-1986)"
0.732285270429473,0.620242567536628,1.94943494483458,0.45419449630043,1.42754249576286,0.804826027894437,0.76952433531036,0.294347877185922,1.30482677495063,2.52958449711238,0.589362245485357,0.563511335984808,0.215546614845434,0.955505427758337,1.85237746754214,"peak_krill",1.29759882668309,1.24068288051661,1.29759882668309,1.24068288051661,0.18458346035781,0.135167749184927,0.1131404441688,0.1131404441688,"Peak Krill Fishing (1977-1986)"
1.05045057734576,0.225775360337788,0.494684606887757,0.237165857617277,0.519641730909306,0.340130078536179,0.283200708781326,0.118350135771701,0.609789536959466,0.745241260780796,0.357289837370989,0.297488348044073,0.124320968450332,0.640553771158475,0.78283911264907,"peak_krill",1.50649777738059,1.25434727845245,1.50649777738059,1.25434727845245,0.114354718198391,0.120123979753712,0.177968495271202,0.177968495271202,"Peak Krill Fishing (1977-1986)"
1.50685321691489,0.0365847305814513,0.0558799988070691,0.0551278189666244,0.0842029559636322,0.0800875243386585,0.0625028164312804,0.00546377375509048,0.123860468452818,0.122326738324386,0.120680143684457,0.0941825700057156,0.00823310505935322,0.186639545336715,0.184328439158806,"peak_krill",2.18909701030471,1.70843998132296,2.18909701030471,1.70843998132296,0.0435027937572071,0.0655523247178325,0.340265007847734,0.340265007847734,"Peak Krill Fishing (1977-1986)"
2.16155492347296,0.0252333869339459,0.0268680871824108,0.0545433517629691,0.0580768461334409,0.0625166724497256,0.0472143965657939,0.00357478081513603,0.106402959754512,0.0665667042688502,0.135133221132851,0.102056511355597,0.00772708507129397,0.229995841529462,0.143887587351702,"peak_krill",2.47753789902945,1.8711081746334,2.47753789902945,1.8711081746334,0.0372832855157797,0.0805898693698818,0.394020306633991,0.394020306633991,"Peak Krill Fishing (1977-1986)"
3.10071321794452,0.0164495541088055,0.012210122082299,0.0510053498544667,0.0378600869333007,0.0507974742869607,0.037399610694154,0.0022368526431799,0.101569312905508,0.0377057857260834,0.157508399959776,0.115965467225342,0.00693583855730205,0.314937311063651,0.11691482819385,"peak_krill",3.08807606278937,2.27359419269206,3.08807606278937,2.27359419269206,0.0343479201781552,0.106503050105309,0.489687988957374,0.489687988957374,"Peak Krill Fishing (1977-1986)"
4.44791957656499,0.00794521087416503,0.00411126980740937,0.0353396589871357,0.0182865974609167,0.040140549526967,0.026232402575888,0.00109153602687215,0.103724568472293,0.0207708306219604,0.178541936055073,0.116679616957626,0.00485506446245059,0.461358538678668,0.0923869841449332,"peak_krill",5.05216918250586,3.30166222034286,5.05216918250586,3.30166222034286,0.032195338652802,0.143202277067937,0.703477885390514,0.703477885390514,"Peak Krill Fishing (1977-1986)"
6.38046383815689,0.000171197866356854,6.17552057193341e-05,0.00109232179545952,0.000394026856910151,0.000158889781988583,0.000154724893576253,0.000118770991841874,0.000207480637695792,5.73153823830483e-05,0.00101379050823079,0.000987216588325955,0.000757814018469107,0.00132382270593573,0.000365698724665175,"peak_krill",0.928106087825795,0.903778165399188,0.928106087825795,0.903778165399188,-1.2308084368271e-05,-7.85312872287371e-05,-0.032402378604397,-0.032402378604397,"Peak Krill Fishing (1977-1986)"
9.15266521555844,0.000134660860306481,3.3862676698849e-05,0.0012325057720243,0.000309933743127256,0.000131409384998421,0.000130451669139265,9.59007031933712e-05,0.000170522151963077,3.30450400306997e-05,0.00120274610707298,0.00119398045444249,0.000877747030265563,0.00156073216875463,0.000302450188435721,"peak_krill",0.975854340298589,0.968742282221905,0.975854340298589,0.968742282221905,-3.25147530805953e-06,-2.97596649513235e-05,-0.0106150019290842,-0.0106150019290842,"Peak Krill Fishing (1977-1986)"
13.1293402287023,0.000110173912894651,1.93136051314558e-05,0.00144651078672128,0.000253574892813693,0.000116791353108462,0.000117810761631847,7.45472158588589e-05,0.000154338705783798,2.04736495005141e-05,0.0015333934107315,0.00154677757206707,0.000978755760113469,0.00202636537869306,0.00026880551001545,"peak_krill",1.06006358528937,1.06931630670591,1.06006358528937,1.06931630670591,6.61744021381104e-06,8.68826240102215e-05,0.0253319161252272,0.0253319161252272,"Peak Krill Fishing (1977-1986)"
18.8338118767848,9.25026672328187e-05,1.13042955591726e-05,0.00174217783276374,0.000212902975961032,0.000115608857166017,0.000116848479901779,5.36837096200301e-05,0.000166520816222288,1.41279892759586e-05,0.00217735546715486,0.00220070228855837,0.00101106888783159,0.00313622172629923,0.000266083892220638,"peak_krill",1.24978944526046,1.26319038571811,1.24978944526046,1.26319038571811,2.31061899331986e-05,0.000435177634391121,0.096836852636961,0.096836852636961,"Peak Krill Fishing (1977-1986)"
27.0167779668531,6.81517091356341e-05,5.80591501832113e-06,0.00184123959377898,0.0001568571169444,0.000116812822341889,8.96427609083043e-05,2.62295686714636e-05,0.000243095162958279,9.95140588796533e-06,0.00315590608489226,0.00242185856779535,0.000708638432963257,0.00656764804245977,0.000268854923333194,"peak_krill",1.71401163409432,1.3153413471979,1.71401163409432,1.3153413471979,4.86611132062547e-05,0.00131466649111328,0.23401376543188,0.23401376543188,"Peak Krill Fishing (1977-1986)"
38.7551015421336,7.05299796674785e-06,4.18863344544285e-07,0.000273339652377775,1.62330914500914e-05,8.0785742812151e-06,7.56531503316121e-06,6.06017821631543e-06,1.18754941936539e-05,4.79770256355183e-07,0.00031308596658416,0.000293194552308392,0.000234862822136731,0.000460235983338076,1.85935450019406e-05,"peak_krill",1.14540998300332,1.072638198512,1.14540998300332,1.072638198512,1.02557631446725e-06,3.97463142063856e-05,0.0589609639566024,0.0589609639566024,"Peak Krill Fishing (1977-1986)"
55.5935240458296,5.44627164248744e-06,2.25477167656746e-07,0.000302777433516745,1.25350703419108e-05,6.31115263198897e-06,6.03978878862206e-06,4.86767294755861e-06,8.64784113644515e-06,2.61283482265009e-07,0.000350859215603379,0.000335773143251992,0.000270611093057334,0.000480763964163477,1.45256695540778e-05,"peak_krill",1.15880239662569,1.10897677991389,1.15880239662569,1.10897677991389,8.64880989501523e-07,4.80817820866337e-05,0.0640093847369665,0.0640093847369664,"Peak Krill Fishing (1977-1986)"
79.747950407875,4.72076835516431e-06,1.36245019981736e-07,0.000376471600674709,1.08652610968234e-05,5.65505061751662e-06,5.47405274200701e-06,4.45850834258654e-06,7.159785231946e-06,1.63209127501123e-07,0.000450978696199738,0.000436544486599668,0.000355556902197689,0.000570978197608265,1.30155934060721e-05,"peak_krill",1.19790894025339,1.15956817411273,1.19790894025339,1.15956817411273,9.34282262352305e-07,7.45070955250289e-05,0.0784238061597009,0.0784238061597009,"Peak Krill Fishing (1977-1986)"
114.397057992117,3.65121628153064e-06,7.34598742138848e-08,0.000417688400700021,8.40359349053937e-06,4.4584565671789e-06,4.37724869285521e-06,3.38786041623851e-06,5.53265002227034e-06,8.97009745135479e-08,0.000510034314470898,0.000500744372562474,0.000387561264505633,0.000632918885447746,1.02615275833757e-05,"peak_krill",1.22108804940743,1.19884672814293,1.22108804940743,1.19884672814293,8.07240285648264e-07,9.23459137708772e-05,0.0867469808925316,0.0867469808925316,"Peak Krill Fishing (1977-1986)"
164.100604596346,2.76716493132634e-06,3.88107772841815e-08,0.000454093438248458,6.36887201718831e-06,3.47357967560001e-06,3.45848227706979e-06,2.1262858018231e-06,4.63141864804676e-06,4.87185731657687e-08,0.000570016524879541,0.000567539032652899,0.000348924785623797,0.000760018600283263,7.99474731157395e-06,"peak_krill",1.25528465480194,1.24982874635235,1.25528465480194,1.24982874635235,7.06414744273674e-07,0.000115923086631083,0.0987422198344765,0.0987422198344765,"Peak Krill Fishing (1977-1986)"
235.399484056154,2.13722738768575e-06,2.08964590811773e-08,0.00050310222437191,4.91901568630967e-06,3.00800415039634e-06,2.74087235462706e-06,1.20723990625764e-06,5.10724148237416e-06,2.94103641039484e-08,0.000708082625042071,0.000645199938142987,0.00028418365106505,0.00120224200990107,6.9231845359731e-06,"peak_krill",1.40743290476616,1.28244302427499,1.40743290476616,1.28244302427499,8.70776762710589e-07,0.000204980400670161,0.148427700301807,0.148427700301807,"Peak Krill Fishing (1977-1986)"
