"Year","Species","min_biomass_t","median_biomass_t","max_biomass_t","q05_biomass_t","q95_biomass_t","ObsBiomass_t"
1847,"salps",107143.074524996,1045514.17090053,2895145.2978478,384034.574462928,2059664.16127279,961270.3
1847,"shelf and coastal fishes",1154121.83931772,4871953.76706292,7573162.0586861,2473545.41264036,6267291.06612983,4027900
1847,"small divers",11163.1716924113,38006.2973816646,48547.3185752401,22254.0303870008,43075.5706022162,23589.46
1847,"sperm whales",10608.6946166009,25011.2876586928,14593310.7637665,14421.8304232774,2921299.19607872,16217.75
1847,"squids",36732.0570321826,140154.150486758,430337.766396347,87120.8020547668,297206.622376729,221151.2
1847,"toothfishes",2427.38802182977,1000977.61081128,2765693.95628712,135033.770417576,1830108.43632913,1105756
1848,"antarctic krill",150600.781421223,12929649.6716404,57794288.7178405,1951369.32893831,36491055.0563186,5897364
1848,"baleen whales",105300.837486126,902182.459475278,115965170.965901,176500.788407324,19785466.2842792,187241.3
1848,"bathypelagic fishes",334901.735473819,2347315.19087134,7668800.56899585,968732.899121147,4483350.44157007,1769209
1848,"flying birds",3965.33975050296,6027.62621740754,6636.43014616362,5445.00906540189,6331.00986808617,4423.023
1848,"large divers",1953.09921233018,18981.1944529271,4320454.66234177,5555.7301081043,333618.331250067,16217.75
1848,"leopard seals",426.008180410472,3262.45102091502,46641.9654401081,1757.15731394745,4650.35099801522,2948.682
1848,"medium divers",56859.5143688464,420691.014624806,1880792.05552087,152983.819928682,905616.128500966,390700.4
1848,"mesopelagic fishes",36239.9995393208,1748346.8311262,4659480.18761712,523421.686477721,3552397.6491059,1769209
1848,"mesozooplankton",5348165.6794548,17501607.8377265,29307791.1909504,9105153.67665592,25016189.1957798,12974200
1848,"minke whales",1637.11607460962,27348.0302079016,231644196.702825,6542.57490700656,23565288.8170369,20640.77
1848,"orca",4265.42596167982,8940.14729554657,352712.421484786,6726.06303799805,20032.9701707766,8846.046
1848,"other krill",172973.780574828,11310764.3787852,129183446.89351,1369896.59441571,79654114.2352024,2801248
1848,"other macrozooplankton",1435412.6450773,18524667.2749415,38009099.8195447,7655953.00213686,28322247.0620587,14743410
1848,"salps",106241.931291151,1058883.80376481,2892489.22187034,387620.325940638,2063441.59095754,961270.3
1848,"shelf and coastal fishes",1153947.39234685,4865653.41514402,7569121.26532471,2472984.01231892,6261986.23107975,4027900
1848,"small divers",11177.1059095774,38027.1487621322,48537.1945663903,22263.1777853056,43077.1320459319,23589.46
1848,"sperm whales",10616.6823271037,24998.8738915255,14566973.0848735,14427.0665727559,2916052.21194373,16217.75
1848,"squids",36544.2872318731,139996.720202225,430509.691561041,86875.7625035594,297262.13539892,221151.2
1848,"toothfishes",2421.3909266956,1003273.43638263,2765733.83118762,135100.984896218,1830575.91419154,1105756
1849,"antarctic krill",148424.605013761,13130730.7847357,57849166.7135106,1941022.68676184,36699530.7137422,5897364
1849,"baleen whales",105388.250861289,901296.334032158,115817110.018138,176524.437359403,19760406.4245435,187241.3
1849,"bathypelagic fishes",331876.694149126,2354577.93013963,7661836.8549347,976690.738163125,4482535.93254982,1769209
1849,"flying birds",3966.82121289878,6029.21536329217,6635.96499874954,5455.12975174597,6330.93147069741,4423.023
1849,"large divers",1958.29940889201,18973.0821467174,4297434.89196963,5567.34957695986,331091.600599975,16217.75
1849,"leopard seals",427.27279464892,3264.49281047133,46226.0760345711,1760.88869960989,4650.44598584059,2948.682
1849,"medium divers",56994.6347594556,420452.526679599,1873560.03954676,152771.436836445,904983.108817833,390700.4
1849,"mesopelagic fishes",35869.2740053352,1760659.16342475,4671058.52035512,527046.681507539,3549832.6817399,1769209
1849,"mesozooplankton",5095667.0551918,17064054.1074996,28500812.0495436,8199703.47211571,24387311.93595,12974200
1849,"minke whales",1662.50240333244,27336.9010695665,230877108.370249,6541.38579167876,23484022.6703525,20640.77
1849,"orca",4275.37140851242,8940.87519874726,351776.352662657,6732.02626876843,20003.6836894528,8846.046
1849,"other krill",181851.533974787,11459483.6845666,127454630.823139,1411496.10185271,78320673.211541,2801248
1849,"other macrozooplankton",1455647.23438622,19086895.0934146,38178042.4199343,7948147.06048467,28355918.0719244,14743410
1849,"salps",105951.171081516,1068751.26741554,2892399.76078335,393952.121477425,2070697.14815322,961270.3
1849,"shelf and coastal fishes",1157110.65566367,4859889.63571374,7567359.06057106,2476564.00080679,6260200.848893,4027900
1849,"small divers",11206.4341576325,38079.0879056646,48528.5652441209,22300.7449804077,43099.2301474803,23589.46
1849,"sperm whales",10624.6746906637,24986.6178576743,14540683.1413486,14432.5733385335,2910815.05555534,16217.75
1849,"squids",36107.6528051641,139644.155549267,430487.214637744,86727.4319334341,297049.969141262,221151.2
1849,"toothfishes",2433.01423670836,1005456.19428666,2765699.66459237,135237.646894294,1830980.01009955,1105756
1850,"antarctic krill",148650.969805077,13161860.9104767,57619505.4493798,1930153.94647927,36503688.1462149,5897364
1850,"baleen whales",105474.676265427,900411.292948052,115669236.324634,176546.670548873,19735378.0683928,187241.3
1850,"bathypelagic fishes",331817.559747419,2355262.87355587,7654659.28409025,974040.499593335,4484447.90899985,1769209
1850,"flying birds",3967.27590115379,6029.72152968976,6635.38560956056,5461.35321915765,6330.57525098954,4423.023
1850,"large divers",1963.10102478993,18964.3293250761,4274523.42787078,5566.24931917213,329018.083012057,16217.75
1850,"leopard seals",428.51264796429,3264.59513091883,45814.2391990179,1764.23539104854,4650.56405029648,2948.682
1850,"medium divers",57120.7988823007,420299.181361236,1866360.94296581,152555.751832758,904349.637840138,390700.4
1850,"mesopelagic fishes",35755.6636997861,1770236.88425391,4679786.66473017,528372.686058134,3555273.06050493,1769209
1850,"mesozooplankton",4907722.33224988,17209402.2360855,28534671.6439211,8714375.15731061,24338360.6519959,12974200
1850,"minke whales",1688.02849686993,27321.365332095,230112545.3069,6545.13174836161,23403023.8559811,20640.77
1850,"orca",4285.51603508759,8941.78973670651,350842.863412348,6737.606919011,19974.696386486,8846.046
1850,"other krill",190399.197269948,11330484.7290277,125162655.409609,1431123.44191503,75808139.2800421,2801248
1850,"other macrozooplankton",1475104.09767454,18568302.3779343,37531124.1403544,7901579.24586781,27778773.5390423,14743410
1850,"salps",106422.05261711,1072653.37008066,2888234.83395513,396414.191504827,2074093.06119094,961270.3
1850,"shelf and coastal fishes",1152521.89140307,4852447.13159004,7563730.95485659,2473731.46407408,6257251.74593165,4027900
1850,"small divers",11224.8350214142,38117.8173206073,48518.1912781421,22340.7925995503,43107.2818588703,23589.46
1850,"sperm whales",10632.6536170616,24974.0685011826,14514440.7069538,14438.1495222457,2905587.40665073,16217.75
1850,"squids",35473.6078390772,139236.15518615,430144.588073075,86421.8837878986,296495.482705975,221151.2
1850,"toothfishes",2444.42702776204,1007151.06477941,2765492.24250122,135375.204600329,1831239.10150468,1105756
1851,"antarctic krill",151443.147364564,13233767.604619,57521850.9034961,1926349.80123382,36417656.266856,5897364
1851,"baleen whales",105558.246474987,899527.507956128,115521548.266776,176566.119011431,19710380.8961741,187241.3
1851,"bathypelagic fishes",335249.841939989,2363814.61973247,7658389.78659667,979086.889854479,4489628.60900589,1769209
1851,"flying birds",3967.01051140567,6029.67161189003,6634.7825865977,5462.03016742876,6329.71020861166,4423.023
1851,"large divers",1968.88824182645,18955.1819415381,4251720.33501589,5563.89905352831,326959.304183018,16217.75
1851,"leopard seals",429.983895626056,3264.28208062406,45406.9585797619,1769.09430793922,4650.36027357576,2948.682
1851,"medium divers",57267.8830515226,420199.347708468,1859205.1212561,152588.53257907,903730.547577069,390700.4
1851,"mesopelagic fishes",35816.0201127806,1778781.53452206,4687546.57134207,534075.799744632,3562327.77599516,1769209
1851,"mesozooplankton",5171976.23249495,17485238.8558345,29064440.5416178,9109555.32177934,24851978.8911215,12974200
1851,"minke whales",1716.15935385016,27315.6420577736,229350495.599496,6557.82041972843,23322291.0404843,20640.77
1851,"orca",4295.54801555013,8942.44297016017,349911.902573751,6743.10816496866,19945.2564476955,8846.046
1851,"other krill",201132.510779088,11510689.7767677,124131278.967554,1492617.80504737,75757385.1468242,2801248
1851,"other macrozooplankton",1511401.06499889,18928907.335226,38302088.5050153,7933791.99947526,28595748.5984043,14743410
1851,"salps",107360.415160468,1076647.92361116,2889295.49380764,401330.091734334,2074579.7227336,961270.3
1851,"shelf and coastal fishes",1155712.2629204,4849731.40326977,7562958.4779656,2476062.68375407,6257483.29833675,4027900
1851,"small divers",11241.1221017086,38135.6352624834,48509.2616089966,22367.4600905018,43097.6597193095,23589.46
1851,"sperm whales",10640.6208016739,24960.2694916795,14488245.334773,14443.2840530267,2900368.59683577,16217.75
1851,"squids",35226.1205104003,139061.187990321,429838.532366683,86403.9263203849,296116.871536811,221151.2
1851,"toothfishes",2450.58445699776,1007716.71751161,2765343.97191596,135437.404422447,1831478.45775132,1105756
1852,"antarctic krill",158827.58672842,13442969.8634264,57491399.3746496,1971997.74016511,36482009.4496413,5897364
1852,"baleen whales",105642.652182846,898644.862098598,115374050.213791,176586.22254102,19685415.7895417,187241.3
1852,"bathypelagic fishes",341499.878130253,2375747.02734427,7664769.61517615,991878.533332251,4497693.99316544,1769209
1852,"flying birds",3967.15460864997,6030.13411666823,6634.25909455695,5462.16195778397,6329.03291676149,4423.023
1852,"large divers",1974.67404068343,18938.4561154318,4229025.50993465,5561.76140752456,324911.888293686,16217.75
1852,"leopard seals",431.508097950366,3266.24279318134,45003.9649289699,1773.13832084688,4650.18866656027,2948.682
1852,"medium divers",57415.6557415756,420096.247727172,1852085.68205936,152737.722898358,903115.085217437,390700.4
1852,"mesopelagic fishes",36512.6767986144,1793731.89270145,4692922.39621397,544435.192520787,3572645.36369755,1769209
1852,"mesozooplankton",6257206.23015541,18002849.3095049,29587883.0999183,9908680.36285605,25295056.8133477,12974200
1852,"minke whales",1744.9300375286,27309.3155918994,228590958.744213,6570.3873716188,23241824.5147904,20640.77
1852,"orca",4305.71053014042,8943.18492924148,348983.485640373,6748.7479101534,19915.9764603062,8846.046
1852,"other krill",222239.705328261,11820126.873599,123366418.679996,1604290.04215934,75507175.3783752,2801248
1852,"other macrozooplankton",1588303.52341752,19691887.058483,39159755.6393041,8245335.95688861,29456131.2344445,14743410
1852,"salps",110123.640175099,1085660.23628986,2893288.32170612,411888.932028836,2083752.80929443,961270.3
1852,"shelf and coastal fishes",1161128.13899809,4854280.40011558,7562992.42621524,2480869.97924037,6257401.13677455,4027900
1852,"small divers",11264.5212358818,38144.2296705621,48501.3848339218,22402.8449450906,43088.1080102336,23589.46
1852,"sperm whales",10648.5807110972,24946.5471321037,14462097.3497573,14448.4883550519,2895159.33939607,16217.75
1852,"squids",35135.2255724908,138993.439652387,429575.177498115,86590.3247846729,295799.508400016,221151.2
1852,"toothfishes",2459.60678287709,1008106.1991863,2765202.58642791,135813.828720007,1831718.9783983,1105756
1853,"antarctic krill",167233.951961579,13562471.5862147,57275724.8957669,2020853.49761766,36423672.14525,5897364
1853,"baleen whales",105727.982829345,897763.32630227,115226741.902766,176607.07613087,19660482.7314117,187241.3
1853,"bathypelagic fishes",349968.372917372,2392314.43728757,7669769.85933797,999921.428683584,4508236.41277247,1769209
1853,"flying birds",3967.53249617726,6030.55238687164,6633.77654461681,5462.44951166042,6329.11218330535,4423.023
1853,"large divers",1980.25773739767,18930.1696438219,4206438.4696204,5559.8652590032,322875.097368443,16217.75
1853,"leopard seals",433.041596491904,3265.56025553118,44605.0944509489,1775.8843678774,4650.52514932212,2948.682
1853,"medium divers",57560.200837171,419980.468545769,1845000.41009884,152850.241432774,901433.575078457,390700.4
1853,"mesopelagic fishes",37810.6975384357,1816827.99042192,4696396.29530266,554578.535700478,3587303.99811524,1769209
1853,"mesozooplankton",6020833.55840264,17740876.7270954,28983121.7351288,9466188.30205758,24765200.5565297,12974200
1853,"minke whales",1773.88654059469,27287.6110523887,227833926.110242,6582.68126312358,23161623.2553787,20640.77
1853,"orca",4316.05948252153,8944.08166503284,348057.605202235,6754.57179812642,19886.9876361611,8846.046
1853,"other krill",238798.142411809,11653289.8325039,121181901.250279,1658051.13606332,73551061.6845553,2801248
1853,"other macrozooplankton",1670054.2178477,19628455.0222374,38669786.92942,8513568.74734826,28918214.8436902,14743410
1853,"salps",113176.267323224,1090994.23998895,2895284.9141502,419486.989249911,2087540.17204599,961270.3
1853,"shelf and coastal fishes",1164920.91027501,4856584.76415448,7562707.16635311,2486339.40387388,6258448.04632989,4027900
1853,"small divers",11291.7956980312,38167.0774260124,48493.9191410058,22449.0681735721,43089.0577221225,23589.46
1853,"sperm whales",10656.5314893375,24932.964981639,14435996.7422501,14453.8670935355,2889959.76638142,16217.75
1853,"squids",35072.3460104917,138964.911025465,429290.342814424,86828.2007552974,295475.32097977,221151.2
1853,"toothfishes",2473.79575521452,1008629.70644746,2765045.0257784,136685.657145242,1831975.98666517,1105756
1854,"antarctic krill",170308.336701348,13435179.8153969,57126031.0315189,2019614.63012549,36295340.0763692,5897364
1854,"baleen whales",105806.082289325,896883.121097904,115079613.418268,176621.237087332,19635579.8175536,187241.3
1854,"bathypelagic fishes",358440.033379374,2412399.27891217,7684257.57696515,1009940.65407594,4521121.21901963,1769209
1854,"flying birds",3966.42735949073,6029.40061171241,6633.16198883393,5462.53608484359,6326.66669878598,4423.023
1854,"large divers",1987.66919275349,18923.4730783323,4183958.17502193,5568.43234229268,320855.532568011,16217.75
1854,"leopard seals",434.948531299287,3265.42777217659,44210.6662260525,1779.49069891517,4651.59839398467,2948.682
1854,"medium divers",57744.7945301618,419845.655126415,1837960.27801775,153200.736270025,900300.619536415,390700.4
1854,"mesopelagic fishes",38507.1938894223,1825521.56748784,4698926.53691752,561468.813564211,3600209.30943462,1769209
1854,"mesozooplankton",4981404.23030247,17307282.1646958,28788264.7693366,8761958.86695119,24638818.7717532,12974200
1854,"minke whales",1807.26780152582,27289.3187065724,227079373.57927,6602.95717151485,23081684.0298915,20640.77
1854,"orca",4326.00958026941,8944.36639581646,347134.176612137,6760.0193692532,19857.0729016566,8846.046
1854,"other krill",230109.913428482,11194125.969061,120461600.102205,1585041.13784635,72929657.6109682,2801248
1854,"other macrozooplankton",1694341.92165096,18923222.6183725,38427853.9261927,8234339.86462815,28358868.4138678,14743410
1854,"salps",113812.253365202,1082753.47599697,2899017.63549111,415615.139220116,2082830.16392848,961270.3
1854,"shelf and coastal fishes",1176934.3958067,4863254.79065855,7566259.26251255,2498878.0818286,6266245.74007084,4027900
1854,"small divers",11299.0429971232,38137.6781596431,48487.3601970111,22448.4550195957,43066.834716945,23589.46
1854,"sperm whales",10664.464653353,24918.9037537047,14409942.6922297,14458.7495415742,2884768.49591122,16217.75
1854,"squids",35624.9127826643,139483.577589206,429233.668740754,87348.1005508307,295678.275580802,221151.2
1854,"toothfishes",2474.33391837341,1009143.043844,2765108.55749309,137656.638000005,1832217.10754839,1105756
1855,"antarctic krill",169400.809494646,13303411.4628899,57238191.7820082,1993829.40289228,36261145.2809492,5897364
1855,"baleen whales",105879.519264477,896004.135892402,114932667.828883,176631.111351186,19610707.7207929,187241.3
1855,"bathypelagic fishes",362990.949688116,2417346.08727445,7697485.5682104,1014138.9283001,4528926.54343999,1769209
1855,"flying birds",3964.98612474073,6028.12027892937,6632.51211483454,5460.10443606861,6324.98212476097,4423.023
1855,"large divers",1996.0984500648,18893.6954169005,4161584.23083136,5568.44270054489,318850.368047924,16217.75
1855,"leopard seals",437.093281295069,3266.45559058883,43820.3813459675,1784.69337580516,4652.78209354398,2948.682
1855,"medium divers",57952.6238979152,419749.939504268,1830958.08556848,153442.079021671,898236.243492705,390700.4
1855,"mesopelagic fishes",38232.4430984466,1817703.76649554,4693369.81951636,561753.013999252,3608546.53343522,1769209
1855,"mesozooplankton",5120779.96149645,17501898.7789248,29207196.4900003,9068688.36143432,25045587.6847101,12974200
1855,"minke whales",1843.67242651289,27295.2863286465,226327298.439501,6635.55605765311,23002006.6723247,20640.77
1855,"orca",4335.66438556455,8944.27409487352,346213.206554197,6765.16444507033,19826.6991228262,8846.046
1855,"other krill",215152.60660191,11251317.0075894,122330528.928442,1549433.49834018,74771929.7644967,2801248
1855,"other macrozooplankton",1675870.64873714,18910337.8424812,38867871.1589322,8022990.54879928,28623465.1698635,14743410
1855,"salps",113409.342611209,1073341.27458784,2902818.30073274,409614.30771693,2079842.07330957,961270.3
1855,"shelf and coastal fishes",1190733.35966865,4874877.17797794,7571002.31344202,2512545.50901868,6273535.65598771,4027900
1855,"small divers",11290.5053905537,38078.0184668395,48480.0079129562,22415.0495338488,43047.9023937613,23589.46
1855,"sperm whales",10672.3883643944,24904.5539773678,14383935.4221838,14463.8517375024,2879586.02820996,16217.75
1855,"squids",36551.3169404378,140122.290410691,429442.914444863,88022.423016443,296289.69976653,221151.2
1855,"toothfishes",2459.37365425614,1009693.39845077,2765352.84375509,138530.866041936,1832636.10351095,1105756
1856,"antarctic krill",165950.852275194,13221144.0527091,57275160.586191,1973410.27867039,36228791.5989441,5897364
1856,"baleen whales",105962.079760887,895126.092609643,114785921.642134,176649.694280379,19585870.018566,187241.3
1856,"bathypelagic fishes",364056.030991989,2417996.06072911,7694063.58486084,1023243.79953289,4533278.93645755,1769209
1856,"flying birds",3966.20123145254,6029.43083385475,6632.12770989167,5463.58679131137,6325.21273141419,4423.023
1856,"large divers",2002.94622871774,18883.9276792796,4139317.74574717,5570.34284354892,316957.47525363,16217.75
1856,"leopard seals",439.022226078618,3266.81466820719,43434.0143387751,1790.0027850609,4653.88592492333,2948.682
1856,"medium divers",58128.477930988,419296.079035961,1823981.49305317,153254.035815946,894940.067602918,390700.4
1856,"mesopelagic fishes",37978.5668454509,1817369.00836719,4684444.29438783,565345.9046785,3605506.37088861,1769209
1856,"mesozooplankton",5028559.86776963,17045854.4189216,28474327.9040709,8387379.06882029,24384784.3721769,12974200
1856,"minke whales",1877.23968782373,27231.3737402914,225577718.448557,6652.57006867332,22922594.5300095,20640.77
1856,"orca",4345.72582217677,8944.78653385676,345294.790202142,6771.07409484986,19797.4704080359,8846.046
1856,"other krill",201698.552923705,11194331.7236769,123128243.456535,1499861.02830397,75309951.9036871,2801248
1856,"other macrozooplankton",1656400.86548413,18813396.4030842,38182640.1992254,7942736.29837647,28209128.3109777,14743410
1856,"salps",112799.456339855,1071278.94182374,2901589.72511,405865.763209819,2075565.34441486,961270.3
1856,"shelf and coastal fishes",1200185.77574202,4883879.85343227,7572105.57010241,2523525.30633707,6277171.16234688,4027900
1856,"small divers",11313.8537647847,38067.4875692593,48472.6511053442,22433.7403668725,43033.6843139137,23589.46
1856,"sperm whales",10680.3456514843,24890.8125433544,14357975.9389436,14469.3702187452,2874414.36508996,16217.75
1856,"squids",37008.0321902229,140582.114061843,429722.221433915,88525.2055949343,296688.993165867,221151.2
1856,"toothfishes",2458.4571674515,1010618.68577342,2765573.691446,139833.490706896,1833148.43973436,1105756
1857,"antarctic krill",157997.066523667,12980633.3036914,57393646.8116943,1917292.81937243,36174602.3262016,5897364
1857,"baleen whales",106030.0637722,894249.37212423,114639344.97099,176654.362875815,19561060.3645682,187241.3
1857,"bathypelagic fishes",360583.120797163,2404607.07359834,7697126.58252641,1007378.03580586,4524792.91252346,1769209
1857,"flying birds",3963.62384713361,6027.23770421043,6631.26330050214,5452.88062254381,6322.72360205198,4423.023
1857,"large divers",2011.96452447366,18868.0520092613,4117154.6125565,5570.34863457396,315187.285919875,16217.75
1857,"leopard seals",441.393511313511,3268.00285820053,43051.3074578434,1791.73652097156,4655.04490314542,2948.682
1857,"medium divers",58350.3295255998,419304.263685705,1817044.25423827,153236.287333263,891728.136255602,390700.4
1857,"mesopelagic fishes",36596.4956400144,1794944.0281212,4675162.10454787,553876.450096609,3600138.46663065,1769209
1857,"mesozooplankton",4667255.36521502,17043878.8632966,28700593.1202512,8260609.24531665,24593655.4306135,12974200
1857,"minke whales",1917.06259609491,27245.0677336517,224830581.046773,6686.18882115778,22843439.4856095,20640.77
1857,"orca",4355.07488938601,8944.51816061928,344378.777807847,6776.73686208916,19766.9388757764,8846.046
1857,"other krill",185367.068517786,11009805.5770613,125078047.627734,1410994.74488574,76284577.3043716,2801248
1857,"other macrozooplankton",1574336.6678411,18300097.7071529,37987978.5186621,7702522.90619768,27630102.7144133,14743410
1857,"salps",110071.712851108,1057022.59287617,2898280.23519438,395412.422717627,2068944.68290091,961270.3
1857,"shelf and coastal fishes",1205207.74942971,4890203.24352766,7575572.55991273,2528453.48801709,6282037.59107021,4027900
1857,"small divers",11277.9843818573,38001.9760991296,48462.8995973525,22369.3631551152,43011.895578846,23589.46
1857,"sperm whales",10688.2639785694,24876.234215659,14332062.3249889,14474.2818310842,2869250.15896659,16217.75
1857,"squids",37844.4108091501,141090.500840283,430020.863847175,88822.9397535032,297438.468142723,221151.2
1857,"toothfishes",2426.67357612262,1011132.51648396,2765932.50410156,140742.695683112,1833747.51216561,1105756
1858,"antarctic krill",150214.801873215,12796670.0577549,57424451.4106663,1860734.71538777,36126458.6788787,5897364
1858,"baleen whales",106099.687014727,893373.592065343,114492957.748837,176660.472855211,19536283.1175172,187241.3
1858,"bathypelagic fishes",349557.450949178,2367830.23284265,7675779.86696071,966495.947548867,4487832.51004052,1769209
1858,"flying birds",3962.2997880754,6025.88802074869,6630.49752353,5444.16977719893,6319.80636007183,4423.023
1858,"large divers",2019.44260633551,18864.4018590693,4095095.63731173,5573.39929309136,313421.526523148,16217.75
1858,"leopard seals",443.537485164678,3267.75726677133,42671.3969047254,1796.90387995076,4655.86598884037,2948.682
1858,"medium divers",58538.434426312,419257.938912425,1810128.20347063,153087.944690549,890469.721689539,390700.4
1858,"mesopelagic fishes",34398.5386491968,1753277.62471164,4650551.99346208,527543.286287347,3572370.47457248,1769209
1858,"mesozooplankton",4689554.31242335,16896414.0792942,28093768.1087523,8121855.82048557,24115756.1972044,12974200
1858,"minke whales",1954.74764980369,27235.859000464,224085909.103631,6716.685564147,22764545.5459357,20640.77
1858,"orca",4364.67201982075,8944.7558244631,343465.307400535,6782.63368781543,19737.3359085271,8846.046
1858,"other krill",179529.527005357,11156585.5180181,126666438.299577,1375597.97643835,77751406.2863608,2801248
1858,"other macrozooplankton",1471263.81825816,17933537.6453007,37031948.1579409,7507039.16109085,27114317.8875666,14743410
1858,"salps",107630.409129523,1046158.85148139,2884524.68594024,388551.13677533,2055782.66009031,961270.3
1858,"shelf and coastal fishes",1187511.97529572,4882218.83529005,7570809.98253933,2510859.18851477,6275689.54727439,4027900
1858,"small divers",11229.2895108649,37926.6480438307,48449.0385268088,22313.7295168181,42975.2412536041,23589.46
1858,"sperm whales",10696.1997082098,24862.0169974241,14306195.9908618,14479.4236668427,2864095.98486496,16217.75
1858,"squids",38002.6984470038,141013.995458863,430143.979362535,88752.3705244561,297799.360630301,221151.2
1858,"toothfishes",2390.20658301291,1012626.36367635,2766044.24838255,141063.48135319,1834087.20234863,1105756
1859,"antarctic krill",142327.957873257,12653345.7205797,57552391.6031556,1797342.91347571,36133927.3142156,5897364
1859,"baleen whales",106166.29388858,892498.988487384,114346754.663599,176663.962935717,19511537.1687426,187241.3
1859,"bathypelagic fishes",336115.420270019,2323839.86844212,7658151.61773949,937132.358538228,4462551.66057491,1769209
1859,"flying birds",3960.46841514838,6025.01065352371,6629.65160676855,5433.7469723869,6316.35711333856,4423.023
1859,"large divers",2027.57677778465,18848.1833788316,4073140.49044731,5580.80386277553,311667.968321356,16217.75
1859,"leopard seals",445.887894838722,3268.00174460347,42294.7075669873,1802.03463147317,4655.91395296925,2948.682
1859,"medium divers",58738.3325842054,418902.779532181,1803246.01267675,153141.986688624,889553.119670791,390700.4
1859,"mesopelagic fishes",31940.3713469713,1713281.43767101,4631976.08913049,511070.387508842,3543178.5013119,1769209
1859,"mesozooplankton",4060936.70586358,16543050.0331054,27983073.3904029,7346387.48838333,23979373.8931638,12974200
1859,"minke whales",1995.32149227687,27196.9226919921,223343685.585753,6736.97366398891,22685910.8564508,20640.77
1859,"orca",4373.95133373402,8944.88530368032,342554.300416857,6788.19469903326,19707.3552987119,8846.046
1859,"other krill",172696.462135155,11117048.8787113,128337478.407574,1310254.23771393,78720426.2259628,2801248
1859,"other macrozooplankton",1364755.35691941,17634140.0052966,36774265.0888252,7289150.38112356,26651426.3819325,14743410
1859,"salps",104279.343963653,1035744.49253225,2874866.24819954,379990.233872998,2046128.64677563,961270.3
1859,"shelf and coastal fishes",1173564.51374282,4867809.46758732,7565796.13808212,2487092.03279578,6266200.56695378,4027900
1859,"small divers",11167.0830415412,37857.1309838898,48435.1714906676,22236.108431871,42944.5014174672,23589.46
1859,"sperm whales",10704.1224291033,24847.4960453757,14280376.0205244,14484.341716297,2858950.42572746,16217.75
1859,"squids",38134.2987738767,140660.083325954,430226.963211222,88429.4453282352,298187.458608416,221151.2
1859,"toothfishes",2350.21224281654,1012126.30184429,2766125.46499533,141135.507030534,1834216.72592355,1105756
1860,"antarctic krill",144160.052118622,13017840.3068374,58020926.3746359,1822629.66722622,36599374.9945793,5897364
1860,"baleen whales",106242.456769855,891625.428236454,114200751.12395,176676.912614736,19486826.0318123,187241.3
1860,"bathypelagic fishes",326852.702086466,2305721.99215711,7649257.3675719,937970.739096449,4453521.86520695,1769209
1860,"flying birds",3961.29169193339,6025.370602685,6629.12496192679,5435.99007576732,6316.73057414497,4423.023
1860,"large divers",2035.08624434076,18844.0540161832,4051291.65471723,5590.87072152118,309922.769768277,16217.75
1860,"leopard seals",448.229717187605,3269.99253092444,41921.6816293527,1805.12885927573,4655.81338710464,2948.682
1860,"medium divers",58923.2087346132,418829.76544421,1796398.01754261,153260.726954827,888649.252159899,390700.4
1860,"mesopelagic fishes",30524.1265088836,1711573.37910367,4635037.25169618,506613.382948895,3530548.32412368,1769209
1860,"mesozooplankton",5811715.14194282,17944540.8664802,30022169.5569408,9565224.15283851,25597295.4490278,12974200
1860,"minke whales",2035.11888960491,27182.7758653481,222603927.777103,6744.53920246383,22607539.3144953,20640.77
1860,"orca",4383.35648026463,8945.11776997097,341645.815956329,6793.87593298608,19677.9510771176,8846.046
1860,"other krill",190624.988763685,12093860.8346069,130576814.397729,1435431.64270289,81572808.5260884,2801248
1860,"other macrozooplankton",1373231.0848756,19271670.1154547,39088549.4855655,7716273.51233498,29256856.2810607,14743410
1860,"salps",104471.64414492,1056689.02509798,2880262.47939612,392777.927435522,2057024.61171267,961270.3
1860,"shelf and coastal fishes",1174133.89766863,4857178.9849974,7562664.38346137,2476211.01419321,6258272.9067881,4027900
1860,"small divers",11149.8967421007,37843.0886826205,48425.10535184,22209.9995927833,42937.7712412903,23589.46
1860,"sperm whales",10712.0848776412,24833.3308407657,14254603.1758038,14489.5061651619,2853814.94396967,16217.75
1860,"squids",38081.4236125196,140215.355946254,430418.593626738,87883.337972486,298477.650133127,221151.2
1860,"toothfishes",2337.69282771536,1011889.54445988,2766180.33523669,141358.829465172,1834151.9262377,1105756
1861,"antarctic krill",143609.93935092,13141536.1053963,58147563.6519181,1811688.30244481,36829465.2520813,5897364
1861,"baleen whales",106313.575630615,890753.011189766,114054927.823913,176684.905791251,19462145.2714477,187241.3
1861,"bathypelagic fishes",321034.335420377,2304027.01569634,7654753.143249,935599.884374928,4461348.68117632,1769209
1861,"flying birds",3960.05424188173,6024.97239484577,6628.35035510869,5431.09739798629,6314.68509923401,4423.023
1861,"large divers",2043.06924126947,18830.0539092572,4029546.08853913,5601.30561943212,308189.457774629,16217.75
1861,"leopard seals",450.710251176497,3272.08356857791,41551.9199920669,1807.78888333504,4655.57491772926,2948.682
1861,"medium divers",59116.2382501338,418775.758287376,1789585.97412779,153409.819060989,887740.170647716,390700.4
1861,"mesopelagic fishes",29589.7705044453,1716909.23308181,4652259.56422733,500282.399283754,3540979.13335212,1769209
